ANNO;PROV;COMUNE;TOT_INC;TOT_INC_MORTALI;TOT_FERITI;TOT_MORTI;TOT_VEIC_COINVOLTI;TOT_VEIC_CONDUC_IGNOTO;TOT_CONDUC;CONDUC_FEMMINE;CONDUC_FERITI;CONDUC_MORTI_ENTRO24h;CONDUC_IGNOTI;CONDUC_ETA_0-14_INC;CONDUC_ETA_15-19_INC;CONDUC_ETA_20-64_INC;CONDUC_ETA_65+_INC;CONDUC_ETA_0-14_FERITI;CONDUC_ETA_15-19_FERITI;CONDUC_ETÀ_20-64_FERITI;CONDUC_ETA_65+_FERITI;CONDUC_ETA_0-14_MORTI;CONDUC_ETA_15-19_MORTI;CONDUC_ETA_20-64_MORTI;CONDUC_ETA_65+_MORTI;PASSEGGERI_FERITI;PASSEGGERI_MORTI;PEDONI_FERITI;PEDONI_MORTI;STRADE_URBANE_INC;STRADE_URBANE_FERITI;STRADE_URBANE_MORTI;STRADE_EXTRAURB_INC;STRADE_EXTRAURB_FERITI;STRADE_EXTRAURB_MORTI;AUTOSTR_INC;AUTOSTR_FERITI;AUTOSTR_MORTI;INC_TRA_VEIC_IN_MARCIA;INC_TRA_VEIC_E_PEDONE;INC_TRA_VEIC_ISOLATI;WEEKEND_INC;FERIALI_INC;NOTTE_INC;GIORNO_INC;ORE_07-09_INC;ORE_17-19_INC;SERENO_INC;NEBBIA_INC;PIOGGIA-NEVE_INC;VEIC_COINVOLTI_AUTOVET_(PRIV_E_PUB);VEIC_COINVOLTI_AUTOCAR_E_SIMILI;VEIC_COINVOLTI_MOTOCICLI;VEIC_COINVOLTI_VELOCIPEDI
2000;PAVIA;GRAVELLONA LOMELLINA;7;0;10;0;12;0;12;2;6;6;0;0;0;12;0;0;0;6;0;0;0;0;0;4;0;0;0;3;5;0;4;5;0;0;0;0;4;0;3;5;2;3;3;0;2;6;0;0;11;1;0;0
2000;PAVIA;GROPELLO CAIROLI;25;2;38;2;46;0;46;9;25;19;0;0;2;40;3;0;1;20;3;0;0;2;0;13;0;0;0;5;7;0;11;15;1;9;16;1;17;0;8;8;17;7;18;0;5;16;0;5;36;7;3;0
2000;PAVIA;INVERNO E MONTELEONE;4;0;4;0;5;0;5;1;4;1;0;0;0;4;1;0;0;3;1;0;0;0;0;0;0;0;0;1;1;0;3;3;0;0;0;0;1;0;3;3;1;1;3;0;1;4;0;0;3;1;0;0
2000;PAVIA;LANDRIANO;7;1;8;5;15;0;15;3;6;7;0;0;0;14;0;0;0;6;0;0;0;2;0;2;3;0;0;0;0;0;7;8;5;0;0;0;6;0;1;3;4;2;5;2;1;5;1;0;11;1;1;1
2000;PAVIA;LANGOSCO;1;1;1;2;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;0;0
2000;PAVIA;LARDIRAGO;1;0;1;0;2;0;2;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;0;1;0
2000;PAVIA;LINAROLO;7;1;11;1;11;0;11;0;6;4;0;0;1;9;1;0;1;5;0;0;0;1;0;5;0;0;0;0;0;0;7;11;1;0;0;0;3;0;4;2;5;2;5;1;1;5;0;0;8;1;2;0
2000;PAVIA;LOMELLO;3;0;4;0;6;0;6;3;3;3;0;0;0;6;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;3;4;0;0;0;0;2;0;1;1;2;0;3;0;1;1;1;0;4;2;0;0
2000;PAVIA;LUNGAVILLA;7;0;10;0;16;2;14;5;5;9;0;0;0;13;1;0;0;4;1;0;0;0;0;5;0;0;0;0;0;0;6;9;0;1;1;0;4;0;3;3;4;0;7;3;3;6;0;0;10;2;2;0
2000;PAVIA;MAGHERNO;1;0;2;0;2;0;2;0;2;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1
2000;PAVIA;MEDE;9;0;11;0;17;0;17;3;9;8;0;0;1;15;0;0;1;8;0;0;0;0;0;2;0;0;0;5;6;0;4;5;0;0;0;0;6;0;3;6;3;5;4;1;1;7;1;0;13;2;1;1
2000;PAVIA;MENCONICO;4;2;4;2;6;0;6;1;2;2;0;0;1;5;0;0;1;1;0;0;0;2;0;2;0;0;0;1;1;0;3;3;2;0;0;0;2;0;2;3;1;0;4;0;1;2;0;2;3;0;3;0
2000;PAVIA;MEZZANA BIGLI;4;0;8;0;6;0;6;2;4;2;0;0;0;5;0;0;0;3;0;0;0;0;0;4;0;0;0;0;0;0;4;8;0;0;0;0;2;0;2;2;2;2;2;0;1;2;0;2;5;1;0;0
2000;PAVIA;MEZZANINO;3;0;3;0;5;0;5;0;2;3;0;0;0;4;1;0;0;2;0;0;0;0;0;1;0;0;0;2;2;0;1;1;0;0;0;0;1;0;2;1;2;1;2;1;1;3;0;0;5;0;0;0
2000;PAVIA;MIRADOLO TERME;5;0;6;0;9;0;9;3;5;4;0;0;3;6;0;0;2;3;0;0;0;0;0;1;0;0;0;2;3;0;3;3;0;0;0;0;4;0;1;1;4;1;4;0;1;2;0;0;5;0;4;0
2000;PAVIA;MONTEBELLO DELLA BATTAGLIA;21;0;32;0;43;1;42;8;20;22;0;0;1;35;5;0;0;18;2;0;0;0;0;12;0;0;0;7;12;0;11;15;0;2;4;0;16;0;5;7;14;2;19;4;5;13;2;4;32;5;5;0
2000;PAVIA;MONTU' BECCARIA;2;0;2;0;2;0;2;0;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;0;2;0;0;2;0;0;0
2000;PAVIA;MORTARA;79;3;108;3;159;3;156;41;77;77;0;2;11;123;8;1;6;57;5;0;1;1;0;28;1;3;0;52;68;0;27;40;3;0;0;0;58;2;19;19;60;10;69;14;27;53;3;13;115;15;20;6
2000;PAVIA;NICORVO;2;0;2;0;2;0;2;0;2;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;2;2;0;1;1;0;0;2;0;0;2;0;0;0
2000;PAVIA;OLEVANO DI LOMELLINA;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0
2000;PAVIA;OTTOBIANO;3;1;3;1;5;0;5;1;2;2;0;0;0;5;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;3;3;1;0;0;0;1;1;1;1;2;0;3;0;0;2;0;0;3;2;0;0
2000;PAVIA;PALESTRO;7;0;9;0;12;0;12;1;8;4;0;1;1;7;2;1;1;5;1;0;0;0;0;1;0;0;0;5;5;0;2;4;0;0;0;0;4;0;3;2;5;1;5;3;1;7;0;0;10;0;1;1
2000;PAVIA;PARONA;13;0;35;0;29;2;27;4;20;7;0;0;1;26;0;0;0;20;0;0;0;0;0;15;0;0;0;3;8;0;10;27;0;0;0;0;9;0;4;5;8;3;10;0;3;10;0;3;25;2;0;0
2000;PAVIA;PAVIA;568;11;801;12;1146;10;1134;314;582;546;2;5;81;933;84;2;57;479;37;0;0;4;2;171;4;48;2;530;730;6;32;61;5;5;9;1;468;45;55;127;441;60;507;72;135;420;8;81;833;57;174;58
2000;PAVIA;PIETRA DE' GIORGI;1;0;2;0;2;0;2;1;2;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;2;0;0;0
2000;PAVIA;PIEVE ALBIGNOLA;7;1;9;1;13;0;13;0;5;8;0;0;0;11;2;0;0;4;1;0;0;0;0;4;1;0;0;1;1;0;2;2;0;4;6;1;3;0;4;4;3;3;4;0;1;5;0;0;12;1;0;0
2000;PAVIA;PIEVE DEL CAIRO;3;1;4;1;4;0;4;1;3;0;0;0;0;2;2;0;0;2;1;0;0;0;1;1;0;0;0;0;0;0;3;4;1;0;0;0;1;0;2;0;3;1;2;0;0;2;0;1;4;0;0;0
2000;PAVIA;PIEVE PORTO MORONE;2;0;2;0;4;0;4;2;2;2;0;0;0;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;0;1;1;0;2;0;0;2;0;0;2;0;0;2
2000;PAVIA;PINAROLO PO;2;0;2;0;4;0;4;1;2;2;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;0;0;1;1;0;2;0;2;2;0;0;3;0;0;1
2000;PAVIA;PONTE NIZZA;3;0;5;0;5;0;5;1;4;1;0;0;0;4;1;0;0;4;0;0;0;0;0;1;0;0;0;3;5;0;0;0;0;0;0;0;2;0;1;2;1;1;2;0;0;3;0;0;3;0;2;0
2000;PAVIA;PORTALBERA;1;0;2;0;2;0;2;0;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;2;0;0;0
2000;PAVIA;REDAVALLE;5;0;7;0;9;0;9;0;6;3;0;0;1;8;0;0;1;5;0;0;0;0;0;1;0;0;0;3;5;0;1;1;0;1;1;0;2;0;3;1;4;3;2;0;1;4;0;0;6;2;1;0
2000;PAVIA;RETORBIDO;5;1;5;1;8;0;8;3;4;3;0;0;1;5;2;0;1;1;2;0;0;1;0;1;0;0;0;1;1;0;3;3;1;0;0;0;3;0;2;0;5;2;3;1;0;4;0;0;6;0;1;1
2000;PAVIA;RIVANAZZANO TERME;21;0;37;0;36;0;36;10;22;14;0;1;2;31;2;1;1;18;2;0;0;0;0;13;0;2;0;17;27;0;4;10;0;0;0;0;13;2;6;8;13;9;12;2;5;19;0;1;30;2;3;1
2000;PAVIA;ROBBIO;16;1;28;1;28;1;27;4;18;8;0;1;1;22;3;1;1;14;2;0;0;0;1;10;0;0;0;10;16;0;6;12;1;0;0;0;10;0;6;5;11;3;13;2;4;12;0;3;20;1;1;5
2000;PAVIA;ROBECCO PAVESE;3;0;4;0;4;0;4;0;3;1;0;0;0;4;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;4;0;1;0;2;0;3;2;1;0;0;3;0;0;0;3;1;0
2000;PAVIA;ROCCA DE' GIORGI;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0
2000;PAVIA;ROGNANO;7;0;9;0;7;0;7;2;7;0;0;0;0;7;0;0;0;7;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;7;9;0;0;0;7;2;5;0;7;1;2;5;0;0;6;0;1;0
2000;PAVIA;SAN GENESIO ED UNITI;2;0;6;0;4;0;4;1;3;1;0;0;0;3;1;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;2;6;0;0;0;0;2;0;0;1;1;1;1;0;0;1;0;0;4;0;0;0
2000;PAVIA;SAN GIORGIO DI LOMELLINA;2;0;3;0;4;0;4;1;2;2;0;0;0;3;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;2;0;0;0;0;2;0;0;0;2;0;2;0;1;1;1;0;2;2;0;0
2000;PAVIA;SAN MARTINO SICCOMARIO;61;1;90;1;118;1;117;23;62;54;0;0;7;104;6;0;4;57;1;0;1;0;0;26;0;2;0;42;61;0;17;26;1;1;2;0;47;2;12;16;45;10;49;5;16;38;4;11;85;12;18;1
2000;PAVIA;SANNAZZARO DE' BURGONDI;19;0;26;0;29;0;29;10;16;13;0;0;2;24;1;0;1;15;0;0;0;0;0;7;0;3;0;8;10;0;11;16;0;0;0;0;8;2;9;8;11;7;12;2;1;12;0;6;26;2;1;0
2000;PAVIA;SANTA CRISTINA E BISSONE;9;1;15;1;14;0;14;0;11;3;0;0;0;13;1;0;0;10;1;0;0;0;0;4;1;0;0;0;0;0;9;15;1;0;0;0;4;0;5;4;5;3;6;1;3;7;1;1;9;2;0;2
2000;PAVIA;SANTA GIULETTA;7;0;13;0;14;0;14;2;9;5;0;0;0;13;1;0;0;8;1;0;0;0;0;4;0;0;0;3;4;0;2;4;0;2;5;0;6;0;1;1;6;0;7;2;3;6;0;1;7;6;0;1
2000;PAVIA;SANT'ALESSIO CON VIALONE;3;0;9;0;6;0;6;0;5;1;0;0;0;4;2;0;0;4;1;0;0;0;0;4;0;0;0;0;0;0;3;9;0;0;0;0;3;0;0;1;2;0;3;0;0;2;0;0;5;0;0;1
2000;PAVIA;SANTA MARGHERITA DI STAFFORA;2;0;3;0;3;0;3;1;2;1;0;0;0;1;2;0;0;0;2;0;0;0;0;1;0;0;0;1;2;0;1;1;0;0;0;0;1;0;1;1;1;0;2;0;1;2;0;0;2;0;1;0
2000;PAVIA;SANTA MARIA DELLA VERSA;4;0;5;0;7;0;7;1;3;4;0;0;0;5;2;0;0;3;0;0;0;0;0;2;0;0;0;2;3;0;2;2;0;0;0;0;3;0;1;1;3;0;4;0;2;3;0;0;5;0;0;2
2000;PAVIA;SARTIRANA LOMELLINA;2;0;2;0;3;0;3;2;2;1;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;1;0;2;0;1;1;0;1;1;0;2;1;0;0
2000;PAVIA;SCALDASOLE;2;1;1;1;2;0;2;0;1;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;2;0;2;0;2;0;0;2;0;0;1;1;0;0
2000;PAVIA;SEMIANA;1;0;1;0;3;0;3;0;1;2;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;2;1;0;0
2000;PAVIA;SILVANO PIETRA;4;0;9;0;7;0;7;1;4;3;0;0;0;6;0;0;0;4;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;4;9;0;3;0;1;3;1;0;4;0;3;4;0;0;6;1;0;0
2000;PAVIA;SIZIANO;8;0;13;0;18;0;18;2;10;8;0;1;0;17;0;1;0;9;0;0;0;0;0;3;0;0;0;0;0;0;8;13;0;0;0;0;7;0;1;4;4;3;5;1;2;6;0;1;13;3;1;1
2000;PAVIA;SOMMO;6;0;12;0;13;0;13;4;9;4;0;0;0;10;3;0;0;7;2;0;0;0;0;3;0;0;0;2;2;0;3;9;0;0;0;0;5;0;1;1;5;0;6;2;1;3;0;1;9;2;2;0
2000;PAVIA;SPESSA;4;1;10;1;6;0;6;1;4;1;0;0;0;6;0;0;0;4;0;0;0;1;0;6;0;0;0;1;4;0;3;6;1;0;0;0;2;0;2;1;3;1;3;0;2;3;0;1;5;1;0;0
2000;PAVIA;STRADELLA;26;3;35;3;47;3;44;12;23;18;0;0;3;36;3;0;3;19;1;0;0;2;1;10;0;2;0;15;19;2;4;6;0;7;10;1;12;2;12;8;18;8;18;4;4;22;1;3;30;7;6;1
2000;PAVIA;SUARDI;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0
2000;PAVIA;TORRAZZA COSTE;1;0;1;0;2;0;2;1;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0
2000;PAVIA;TORRE BERETTI E CASTELLARO;1;0;2;0;3;0;3;0;1;2;0;0;0;3;0;0;0;1;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;3;0;0;0
2000;PAVIA;TORRE D'ARESE;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0
2000;PAVIA;TORRE D'ISOLA;10;0;17;0;15;0;15;7;12;3;0;0;1;14;0;0;1;11;0;0;0;0;0;5;0;0;0;0;0;0;3;5;0;6;11;0;5;0;5;6;4;4;6;2;2;6;1;2;12;3;0;0
2000;PAVIA;TORREVECCHIA PIA;5;1;6;1;6;0;6;2;4;1;0;0;0;6;0;0;0;4;0;0;0;1;0;2;0;0;0;3;4;0;2;2;1;0;0;0;1;0;4;0;5;1;4;1;0;3;2;0;3;1;2;0
2000;PAVIA;TORRICELLA VERZATE;2;0;2;0;4;0;4;2;2;2;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;2;0;0;0;2;0;2;0;0;2;0;0;2;2;0;0
2000;PAVIA;TRAVACO' SICCOMARIO;4;1;4;1;6;0;6;0;4;1;0;0;0;4;1;0;0;3;1;0;0;0;0;0;0;0;0;3;3;0;1;1;1;0;0;0;2;0;2;3;1;1;3;0;1;3;0;1;5;0;0;1
2000;PAVIA;TRIVOLZIO;5;0;7;0;6;0;6;0;3;3;0;0;0;5;1;0;0;3;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;5;7;0;1;0;4;2;3;2;3;1;0;3;0;1;4;2;0;0
2000;PAVIA;TROMELLO;10;2;11;3;19;0;19;2;9;8;0;0;0;17;1;0;0;8;1;0;0;2;0;2;1;0;0;3;3;1;7;8;2;0;0;0;9;0;1;1;9;4;6;1;2;8;0;1;14;2;1;1
2000;PAVIA;VAL DI NIZZA;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;0
2000;PAVIA;VALLE LOMELLINA;7;1;15;1;13;0;13;4;6;7;0;0;2;11;0;0;1;5;0;0;0;0;0;9;1;0;0;5;13;1;2;2;0;0;0;0;5;0;2;2;5;3;3;2;0;3;2;2;12;1;0;0
2000;PAVIA;VALLE SALIMBENE;8;0;11;0;9;0;9;3;8;1;0;0;0;9;0;0;0;8;0;0;0;0;0;3;0;0;0;4;7;0;4;4;0;0;0;0;0;0;8;3;5;3;5;1;2;6;0;1;7;1;1;0
2000;PAVIA;VARZI;11;1;11;1;17;0;17;4;10;7;0;0;3;11;3;0;2;8;0;0;0;0;0;0;0;1;1;9;9;1;2;2;0;0;0;0;6;2;3;3;8;1;10;1;4;5;0;2;13;1;3;0
2000;PAVIA;VELLEZZO BELLINI;8;1;24;1;18;0;18;2;10;7;0;0;1;16;1;0;1;9;0;0;0;1;0;14;0;0;0;1;4;0;7;20;1;0;0;0;8;0;0;3;5;1;7;1;3;6;0;1;16;0;1;0
2000;PAVIA;VERRETTO;1;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0
2000;PAVIA;VIDIGULFO;7;0;13;0;16;1;15;1;9;6;0;0;0;14;1;0;0;9;0;0;0;0;0;4;0;0;0;4;7;0;3;6;0;0;0;0;5;0;2;1;6;1;6;2;3;5;0;0;10;2;2;1
2000;PAVIA;VIGEVANO;382;10;536;10;727;7;716;163;363;344;4;11;48;568;64;10;38;272;38;0;0;5;4;146;0;27;1;352;488;7;29;47;3;0;0;0;281;26;75;112;270;50;312;53;95;293;3;48;517;31;113;48
2000;PAVIA;VILLANOVA D'ARDENGHI;2;0;3;0;4;0;4;1;2;2;0;0;0;3;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;2;3;0;0;0;0;2;0;0;0;2;0;2;1;0;0;1;0;3;1;0;0
2000;PAVIA;VILLANTERIO;15;3;14;3;23;0;23;5;12;8;0;0;1;21;1;0;1;11;0;0;0;2;1;2;0;0;0;5;5;0;10;9;3;0;0;0;6;0;9;6;9;4;11;2;6;11;1;1;17;3;3;0
2000;PAVIA;VOGHERA;272;4;387;6;517;2;514;157;276;234;1;7;30;417;55;7;23;216;29;0;0;4;0;88;2;23;0;239;329;1;21;41;3;8;13;2;205;23;44;64;208;40;232;28;65;186;4;33;395;35;56;26
2000;PAVIA;ZECCONE;2;0;4;0;4;0;4;2;2;2;0;0;0;4;0;0;0;2;0;0;0;0;0;2;0;0;0;2;4;0;0;0;0;0;0;0;2;0;0;1;1;0;2;0;0;1;0;1;3;1;0;0
2000;PAVIA;ZEME;3;0;3;0;6;0;6;0;3;3;0;0;0;6;0;0;0;3;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;2;0;1;0;3;0;3;1;1;0;2;1;3;3;0;0
2000;PAVIA;ZENEVREDO;2;0;4;0;3;0;3;1;2;1;0;1;0;2;0;1;0;1;0;0;0;0;0;2;0;0;0;1;1;0;1;3;0;0;0;0;1;0;1;0;2;0;2;1;0;1;0;0;2;0;0;1
2000;PAVIA;ZERBO;1;0;1;0;2;0;2;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;2;0;0;0
2000;PAVIA;ZERBOLO';17;4;26;4;27;1;26;5;13;10;0;0;0;22;3;0;0;11;2;0;0;3;0;12;1;1;0;3;3;0;3;5;1;11;18;3;7;1;9;7;10;3;14;3;4;8;2;1;22;2;1;1
2000;PAVIA;ZINASCO;5;0;8;0;9;0;9;4;5;4;0;0;0;8;0;0;0;5;0;0;0;0;0;3;0;0;0;2;3;0;3;5;0;0;0;0;2;0;3;1;4;1;4;2;1;3;1;0;7;0;2;0
2000;SONDRIO;ALBOSAGGIA;16;1;17;1;26;0;26;8;13;12;0;0;3;19;3;0;2;8;3;0;0;1;0;3;0;1;0;15;16;1;1;1;0;0;0;0;10;1;5;8;8;1;15;1;3;11;0;1;18;0;5;2
2000;SONDRIO;ANDALO VALTELLINO;3;1;3;1;6;0;6;1;2;3;0;0;1;5;0;0;1;1;0;0;0;1;0;1;0;0;0;2;2;1;1;1;0;0;0;0;2;0;1;2;1;0;3;0;2;2;0;1;5;0;1;0
2000;SONDRIO;APRICA;7;0;9;0;11;0;11;2;7;4;0;0;1;9;0;0;0;6;0;0;0;0;0;1;0;1;0;4;5;0;3;4;0;0;0;0;4;1;2;4;3;2;5;0;2;4;0;3;8;0;3;0
2000;SONDRIO;ARDENNO;15;0;18;0;29;0;29;5;13;16;0;0;5;21;1;0;3;9;0;0;0;0;0;4;0;1;0;12;13;0;3;5;0;0;0;0;11;1;3;6;9;2;13;1;7;12;1;1;22;2;2;1
2000;SONDRIO;BERBENNO DI VALTELLINA;24;3;35;3;47;1;45;7;21;23;1;0;2;40;1;0;1;20;0;0;1;0;0;14;1;0;1;15;22;1;9;13;2;0;0;0;19;1;4;12;12;6;17;3;5;15;0;4;33;5;6;0
2000;SONDRIO;BIANZONE;12;0;20;0;22;0;22;2;10;12;0;0;1;20;1;0;0;10;0;0;0;0;0;9;0;1;0;8;15;0;4;5;0;0;0;0;8;1;3;4;8;1;11;0;4;7;0;2;17;1;4;0
2000;SONDRIO;BORMIO;21;0;27;0;38;0;38;4;19;19;0;0;0;35;2;0;0;18;1;0;0;0;0;6;0;2;0;19;25;0;2;2;0;0;0;0;16;2;3;8;13;4;17;1;6;15;0;2;28;2;7;1
2000;SONDRIO;BUGLIO IN MONTE;3;0;3;0;5;0;5;2;2;3;0;0;0;5;0;0;0;2;0;0;0;0;0;1;0;0;0;2;2;0;1;1;0;0;0;0;2;0;1;2;1;0;3;2;0;3;0;0;4;1;0;0
2000;SONDRIO;CAIOLO;5;0;5;0;7;0;7;0;4;3;0;0;2;2;1;0;1;1;1;0;0;0;0;1;0;0;0;4;4;0;1;1;0;0;0;0;2;0;3;3;2;2;3;1;0;3;0;2;5;1;0;0
2000;SONDRIO;CAMPODOLCINO;5;0;5;0;7;0;7;1;5;2;0;0;0;7;0;0;0;5;0;0;0;0;0;0;0;0;0;2;2;0;2;2;0;0;0;0;2;0;3;1;4;1;4;0;1;4;0;1;4;0;3;0
2000;SONDRIO;CASPOGGIO;5;0;7;0;8;0;8;1;5;3;0;0;1;6;1;0;1;3;1;0;0;0;0;2;0;0;0;3;3;0;2;4;0;0;0;0;3;0;2;2;3;1;4;0;1;4;0;0;5;1;1;0
2000;SONDRIO;CASTELLO DELL'ACQUA;5;1;5;2;10;0;10;1;4;5;0;0;1;6;1;0;0;2;1;0;1;0;0;1;1;0;0;3;3;0;2;2;2;0;0;0;5;0;0;3;2;1;4;0;1;4;0;0;9;0;1;0
2000;SONDRIO;CASTIONE ANDEVENNO;20;0;39;0;50;6;44;10;19;25;0;0;1;37;3;0;1;14;2;0;0;0;0;20;0;0;0;2;2;0;18;37;0;0;0;0;18;0;2;8;12;3;17;1;9;14;0;6;36;5;2;0
2000;SONDRIO;CEDRASCO;3;1;5;1;6;0;6;1;3;2;0;0;0;6;0;0;0;3;0;0;0;1;0;2;0;0;0;2;3;1;1;2;0;0;0;0;3;0;0;0;3;1;2;0;1;2;0;0;4;1;1;0
2000;SONDRIO;CHIAVENNA;40;1;49;1;76;1;75;27;36;39;0;1;7;58;8;1;7;23;5;0;0;0;0;9;0;4;1;39;48;1;1;1;0;0;0;0;29;4;7;11;29;4;35;9;10;32;0;6;55;3;13;4
2000;SONDRIO;CHIESA IN VALMALENCO;4;0;8;0;7;0;7;2;5;2;0;0;0;7;0;0;0;5;0;0;0;0;0;3;0;0;0;3;6;0;1;2;0;0;0;0;3;0;1;3;1;1;3;0;2;4;0;0;7;0;0;0
2000;SONDRIO;CHIURO;14;1;20;1;32;1;31;7;16;14;0;0;1;26;2;0;1;13;1;0;0;1;0;4;0;0;0;9;14;0;5;6;1;0;0;0;13;0;1;7;7;3;10;1;3;12;0;1;24;2;3;0
2000;SONDRIO;CINO;2;0;3;0;4;0;4;2;2;2;0;0;2;2;0;0;1;1;0;0;0;0;0;1;0;0;0;2;3;0;0;0;0;0;0;0;2;0;0;1;1;1;1;1;0;2;0;0;3;0;1;0
2000;SONDRIO;CIVO;1;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0
2000;SONDRIO;COLORINA;4;0;6;0;6;0;6;0;3;3;0;0;0;5;0;0;0;3;0;0;0;0;0;3;0;0;0;2;2;0;2;4;0;0;0;0;2;0;2;1;3;0;4;1;1;3;0;0;5;1;0;0
2000;SONDRIO;COSIO VALTELLINO;40;0;69;0;77;0;77;20;44;33;0;0;10;57;6;0;10;28;5;0;0;0;0;25;0;0;0;30;48;0;10;21;0;0;0;0;33;0;7;17;23;8;31;4;9;31;0;6;57;6;11;1
2000;SONDRIO;DAZIO;2;0;2;0;3;0;3;1;2;1;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;2;1;0;0
2000;SONDRIO;DELEBIO;21;4;27;4;41;2;39;10;14;25;0;0;2;35;2;0;2;12;0;0;0;0;0;11;0;2;4;18;23;4;3;4;0;0;0;0;12;5;4;6;15;2;18;4;4;17;0;4;33;4;2;0
2000;SONDRIO;DUBINO;16;0;22;0;31;0;31;6;14;17;0;0;3;23;2;0;2;10;1;0;0;0;0;6;0;2;0;12;14;0;4;8;0;0;0;0;12;2;2;10;6;2;14;3;5;11;0;2;25;1;4;0
